"police_call_crime","police_call_address_display","police_call_city","police_call_agency","police_call_date","police_call_time_display"
"Larceny","2500 block James St","Syracuse","Syracuse","12/16/2017","12:20 a.m."
"Larceny","600 block N  Salina St","Syracuse","Syracuse","12/16/2017","9:45 a.m."
"Larceny","600 block Butternut St","Syracuse","Syracuse","12/16/2017","12:40 p.m."
"Larceny","500 block Turtle St","Syracuse","Syracuse","12/16/2017","1:00 a.m."
"Larceny","300 block N  Clinton St","Syracuse","Syracuse","12/16/2017","2:00 a.m.-5:00 a.m."
"Larceny","200 block Holland St","Syracuse","Syracuse","12/16/2017","10:55 a.m."
"Larceny","100 block Seymour St","Syracuse","Syracuse","12/16/2017","4:30 a.m.-12:45 p.m."
"Larceny","800 block N  Clinton St","Syracuse","Syracuse","12/16/2017","12:00 p.m."
"Larceny","400 block Harrison St","Syracuse","Syracuse","12/16/2017","7:10 p.m.-9:30 p.m."
"Larceny","100 block Herz St","Syracuse","Syracuse","12/16/2017","12:00 p.m.-6:00 a.m."
"Robbery","700 block Butternut St","Syracuse","Syracuse","12/16/2017","12:00 a.m."
"Vehicle theft","100 block Stinard Av","Syracuse","Syracuse","12/16/2017","9:00 a.m.-10:00 a.m."
"Aggravated assault","100 block Elmhurst Av","Syracuse","Syracuse","12/15/2017","3:00 p.m."
"Burglary","700 block Euclid Av","Syracuse","Syracuse","12/15/2017","12:20 p.m.-4:00 p.m."
"Larceny","600 block James St","Syracuse","Syracuse","12/15/2017","11:00 p.m.-9:50 a.m."
"Larceny","200 block Chavez Ter","Syracuse","Syracuse","12/15/2017","10:00 p.m.-7:00 a.m."
"Larceny","500 block S  Clinton St","Syracuse","Syracuse","12/15/2017","10:41 a.m."
"Larceny","500 block Plum St","Syracuse","Syracuse","12/15/2017","2:51 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","12/15/2017","4:41 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","12/15/2017","5:37 p.m."
"Larceny","300 block E  Onondaga St","Syracuse","Syracuse","12/15/2017","5:00 p.m.-9:44 p.m."
"Larceny","1200 block Almond St","Syracuse","Syracuse","12/15/2017","10:23 p.m."
"Larceny","1200 block N  Salina St","Syracuse","Syracuse","12/15/2017","11:20 p.m."
"Larceny","200 block Comstock Av","Syracuse","Syracuse","12/15/2017","11:00 p.m.-7:00 a.m."
"Larceny","100 block Blaine St","Syracuse","Syracuse","12/15/2017","10:01 p.m.-10:20 p.m."
"Larceny","900 block Highland St","Syracuse","Syracuse","12/15/2017","7:40 p.m."
"Robbery","400 block W  Onondaga St","Syracuse","Syracuse","12/15/2017","5:15 p.m."
"Vehicle theft","700 block Erie Blvd E","Syracuse","Syracuse","12/15/2017","11:13 a.m."
"Vehicle theft","500 block Hamilton St","Syracuse","Syracuse","12/15/2017","7:00 a.m.-11:45 a.m."
"Aggravated assault","100 block Dickerson St","Syracuse","Syracuse","12/14/2017","3:41 a.m."
"Aggravated assault","100 block Oak St","Syracuse","Syracuse","12/14/2017","2:46 p.m."
"Aggravated assault","2000 block E  Fayette St","Syracuse","Syracuse","12/14/2017","7:45 p.m.-7:50 p.m."
"Burglary","700 block Marcellus St","Syracuse","Syracuse","12/14/2017","1:43 p.m."
"Burglary","300 block S  Alvord St","Syracuse","Syracuse","12/14/2017","3:36 p.m."
"Larceny","4200 block S  Salina St","Syracuse","Syracuse","12/14/2017","8:01 a.m."
"Larceny","600 block N  Salina St","Syracuse","Syracuse","12/14/2017","9:40 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","12/14/2017","3:59 p.m."
"Larceny","1100 block Park St","Syracuse","Syracuse","12/14/2017","9:51 p.m."
"Larceny","100 block Dearborn Pl","Syracuse","Syracuse","12/14/2017","9:30 p.m.-7:45 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","12/14/2017","5:45 p.m.-8:00 p.m."
"Vehicle theft","900 block James St","Syracuse","Syracuse","12/14/2017","7:30 p.m."
