"police_call_crime","police_call_address_display","police_call_city","police_call_agency","police_call_date","police_call_time_display"
"Larceny","2700 block Lodi St","Syracuse","Syracuse","8/8/2018","12:12 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/8/2018","3:30 p.m.-7:30 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/8/2018","1:15 p.m."
"Larceny","1400 block N  Sate St","Syracuse","Syracuse","8/8/2018","7:40 p.m."
"Larceny","400 block W  Fayette St","Syracuse","Syracuse","8/8/2018","8:30 a.m.-5:00 p.m."
"Larceny","200 block Westcott St","Syracuse","Syracuse","8/8/2018","4:00 p.m."
"Larceny","200 block N  Midler Av","Syracuse","Syracuse","8/8/2018","7:30 a.m.-9:43 a.m."
"Larceny","1000 block Westcott St","Syracuse","Syracuse","8/8/2018","2:00 a.m.-10:00 a.m."
"Larceny","200 block Coral Ave","Syracuse","Syracuse","8/8/2018","1:00 p.m."
"Robbery","600 block Butternut St","Syracuse","Syracuse","8/8/2018","10:02 p.m."
"Robbery","500 block Butternut St","Syracuse","Syracuse","8/8/2018","11:16 p.m."
"Vehicle theft","300 block Hiawatha Blvd W","Syracuse","Syracuse","8/8/2018","11:20 a.m."
"Vehicle theft","300 block Hiawatha Blvd W","Syracuse","Syracuse","8/8/2018","1:00 p.m."
"Vehicle theft","100 block Hope Av","Syracuse","Syracuse","8/8/2018","12:00 p.m.-6:23 p.m."
"Aggravated assault","100 block E  Bissell St","Syracuse","Syracuse","8/7/2018","12:45 p.m."
"Aggravated assault","700 block W  Onondaga St","Syracuse","Syracuse","8/7/2018","6:55 p.m."
"Burglary","200 block Dale St","Syracuse","Syracuse","8/7/2018","4:40 a.m.-4:41 a.m."
"Burglary","300 block Comstock Av","Syracuse","Syracuse","8/7/2018","12:00 a.m.-9:00 a.m."
"Burglary","100 block Merriman Av","Syracuse","Syracuse","8/7/2018","10:33 a.m."
"Burglary","100 block N  Geddes St","Syracuse","Syracuse","8/7/2018","3:47 p.m."
"Burglary","100 block Temple Pl","Syracuse","Syracuse","8/7/2018","5:21 p.m."
"Larceny","100 block Richmond Av","Syracuse","Syracuse","8/7/2018","3:24 a.m."
"Larceny","900 block Ackerman Av","Syracuse","Syracuse","8/7/2018","11:45 p.m.-8:45 a.m."
"Larceny","100 block Roney Ln","Syracuse","Syracuse","8/7/2018","9:00 p.m.-9:00 a.m."
"Larceny","2500 block Erie Blvd E","Syracuse","Syracuse","8/7/2018","9:49 a.m."
"Larceny","100 block Ivy Ridge Rd","Syracuse","Syracuse","8/7/2018","10:20 a.m."
"Larceny","100 block Green St","Syracuse","Syracuse","8/7/2018","10:57 a.m."
"Larceny","400 block Butternut St","Syracuse","Syracuse","8/7/2018","11:00 a.m."
"Larceny","1100 block Wolf St","Syracuse","Syracuse","8/7/2018","11:30 p.m.-9:30 a.m."
"Larceny","4300 block S  Salina St","Syracuse","Syracuse","8/7/2018","10:00 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/7/2018","5:25 p.m."
"Larceny","700 block Wolf St","Syracuse","Syracuse","8/7/2018","5:09 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/7/2018","7:14 p.m."
"Larceny","500 block S  State St","Syracuse","Syracuse","8/7/2018","8:04 p.m."
"Larceny","100 block W  Jefferson St","Syracuse","Syracuse","8/7/2018","3:00 p.m."
"Larceny","3200 block S  Salina St","Syracuse","Syracuse","8/7/2018","6:30 p.m.-7:00 p.m."
"Larceny","900 block Ackerman Ave","Syracuse","Syracuse","8/7/2018","5:00 a.m.-7:20 a.m."
"Larceny","600 block Park Ave","Syracuse","Syracuse","8/7/2018","12:20 p.m.-7:20 p.m."
"Robbery","900 block S  State St","Syracuse","Syracuse","8/7/2018","2:00 p.m.-9:38 a.m."
"Vehicle theft","200 block Wayne St","Syracuse","Syracuse","8/7/2018","12:00 a.m.-12:05 a.m."
"Burglary","300 block Pearl St","Syracuse","Syracuse","8/6/2018","6:32 a.m."
"Burglary","300 block Valley Dr","Syracuse","Syracuse","8/6/2018","12:00 a.m.-10:15 a.m."
"Burglary","200 block Matty Av","Syracuse","Syracuse","8/6/2018","2:00 p.m.-4:00 p.m."
"Larceny","500 block Burnet Av","Syracuse","Syracuse","8/6/2018","1:00 a.m.-7:00 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/6/2018","12:41 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/6/2018","4:51 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/6/2018","5:14 p.m."
"Larceny","1200 block W  Genesee St","Syracuse","Syracuse","8/6/2018","10:07 a.m.-4:00 p.m."
"Larceny","100 block Murray Av","Syracuse","Syracuse","8/6/2018","12:00 a.m.-11:59 p.m."
"Larceny","100 block Fellows Ave","Syracuse","Syracuse","8/6/2018","11:20 a.m.-8:05 a.m."
"Larceny","600 block N  Clinton St","Syracuse","Syracuse","8/6/2018","7:30 a.m.-8:01 a.m."
"Larceny","200 block E  Belden Ave","Syracuse","Syracuse","8/6/2018","2:00 p.m.-3:00 p.m."
"Larceny","100 block Josephine St","Syracuse","Syracuse","8/6/2018","12:00 p.m.-7:30 a.m."
"Aggravated assault","100 block Ballantyne Rd","Syracuse","Syracuse","8/5/2018","12:45 a.m."
"Aggravated assault","300 block E  Laurel St","Syracuse","Syracuse","8/5/2018","2:50 a.m."
"Aggravated assault","300 block Lodi St","Syracuse","Syracuse","8/5/2018","8:47 p.m."
"Aggravated assault","400 block Sunset Av","Syracuse","Syracuse","8/5/2018","11:24 p.m."
"Burglary","500 block Brattle Rd","Syracuse","Syracuse","8/5/2018","9:29 a.m."
"Burglary","400 block Graves St","Syracuse","Syracuse","8/5/2018","10:56 a.m."
"Burglary","1500 block Bellevue Av","Syracuse","Syracuse","8/5/2018","9:14 p.m."
"Burglary","400 block W  Newell St","Syracuse","Syracuse","8/5/2018","5:00 p.m."
"Larceny","400 block S  Clinton St","Syracuse","Syracuse","8/5/2018","11:43 a.m."
"Larceny","200 block S  Geddes St","Syracuse","Syracuse","8/5/2018","4:07 p.m."
"Larceny","100 block Marshall St","Syracuse","Syracuse","8/5/2018","6:29 p.m."
"Larceny","200 block N  State St","Syracuse","Syracuse","8/5/2018","11:58 p.m."
"Larceny","600 block Butternut St","Syracuse","Syracuse","8/5/2018","3:32 p.m."
"Larceny","100 block N  Clinton St","Syracuse","Syracuse","8/5/2018","12:35 p.m.-2:00 a.m."
"Larceny","300 block N  Clinton St","Syracuse","Syracuse","8/5/2018","12:30 p.m.-1:00 a.m."
"Vehicle theft","500 block Lemoyne Av","Syracuse","Syracuse","8/5/2018","9:44 p.m."
"Vehicle theft","200 block E  Water St","Syracuse","Syracuse","8/5/2018","6:30 p.m."
"Aggravated assault","1600 block Park St","Syracuse","Syracuse","8/4/2018","2:55 a.m."
"Burglary","500 block Cumberland Av","Syracuse","Syracuse","8/4/2018","11:15 p.m."
"Larceny","600 block Madison St","Syracuse","Syracuse","8/4/2018","3:00 a.m."
"Larceny","2500 block Erie Blvd E","Syracuse","Syracuse","8/4/2018","3:17 p.m.-3:29 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/4/2018","4:23 p.m."
"Larceny","3200 block James St","Syracuse","Syracuse","8/4/2018","5:23 p.m."
"Larceny","100 block Blossum Rd","Syracuse","Syracuse","8/4/2018","11:00 p.m.-11:30 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/4/2018","3:00 p.m."
"Larceny","200 block S  Warren St","Syracuse","Syracuse","8/4/2018","1:00 a.m.-1:20 a.m."
"Larceny","400 block Lodi St","Syracuse","Syracuse","8/4/2018","6:30 a.m.-8:00 p.m."
"Aggravated assault","200 block W  Newell St","Syracuse","Syracuse","8/3/2018","3:00 p.m."
"Aggravated assault","1300 block Butternut St","Syracuse","Syracuse","8/3/2018","10:11 p.m."
"Burglary","100 block Malcolm St","Syracuse","Syracuse","8/3/2018","3:00 p.m.-10:00 p.m."
"Burglary","100 block W  Court St","Syracuse","Syracuse","8/3/2018","6:00 p.m.-6:00 a.m."
"Larceny","100 block W  Seneca Tpke","Syracuse","Syracuse","8/3/2018","1:04 a.m."
"Larceny","700 block Park Av","Syracuse","Syracuse","8/3/2018","2:32 a.m."
"Larceny","400 block Oak St","Syracuse","Syracuse","8/3/2018","4:00 p.m.-6:00 p.m."
"Larceny","300 block W  Kennedy St","Syracuse","Syracuse","8/3/2018","11:00 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/3/2018","4:15 a.m."
"Larceny","2600 block S  Salina St","Syracuse","Syracuse","8/3/2018","1:00 p.m."
"Larceny","300 block E  Florence Ave","Syracuse","Syracuse","8/3/2018","12:30 p.m.-7:00 a.m."
"Aggravated assault","200 block Roxbury Rd","Syracuse","Syracuse","8/2/2018","2:33 a.m."
"Aggravated assault","1000 block S  Clinton St","Syracuse","Syracuse","8/2/2018","6:46 p.m."
"Aggravated assault","300 block Shonnard St","Syracuse","Syracuse","8/2/2018","11:24 p.m."
"Burglary","100 block Amherst Av","Syracuse","Syracuse","8/2/2018","11:15 p.m.-6:40 a.m."
"Burglary","700 block Kirkpatrick St","Syracuse","Syracuse","8/2/2018","1:45 p.m."
"Larceny","100 block Hood Av","Syracuse","Syracuse","8/2/2018","12:05 p.m."
"Larceny","300 block Whittier Av","Syracuse","Syracuse","8/2/2018","3:21 p.m."
"Larceny","2800 block S  Salina St","Syracuse","Syracuse","8/2/2018","4:30 p.m."
"Larceny","700 block Schuyler St","Syracuse","Syracuse","8/2/2018","8:15 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/2/2018","8:28 p.m."
"Larceny","300 block Delaware St","Syracuse","Syracuse","8/2/2018","10:30 p.m.-9:50 a.m."
"Larceny","300 block N  Beech St","Syracuse","Syracuse","8/2/2018","6:00 p.m."
"Larceny","2000 block S  Salina St","Syracuse","Syracuse","8/2/2018","10:25 a.m."
"Larceny","300 block Herbert St","Syracuse","Syracuse","8/2/2018","7:00 p.m.-7:00 a.m."
"Larceny","200 block Midland Av","Syracuse","Syracuse","8/2/2018","9:00 a.m.-12:00 p.m."
"Larceny","600 block N  Clinton St","Syracuse","Syracuse","8/2/2018","11:00 a.m.-11:30 a.m."
"Larceny","100 block Winthrop Rd","Syracuse","Syracuse","8/2/2018","9:05 a.m."
"Larceny","0 block Dupli Park Dr","Syracuse","Syracuse","8/2/2018","9:45 a.m.-12:15 p.m."
"Robbery","400 block Oak St","Syracuse","Syracuse","8/2/2018","7:59 a.m."
"Aggravated assault","200 block Madison St","Syracuse","Syracuse","8/1/2018","10:00 a.m."
"Burglary","3000 block E  Genesee St","Syracuse","Syracuse","8/1/2018","2:08 a.m."
"Burglary","100 block Lafayette Rd","Syracuse","Syracuse","8/1/2018","4:57 p.m."
"Burglary","200 block Essex St","Syracuse","Syracuse","8/1/2018","6:30 p.m.-10:30 p.m."
"Larceny","500 block S  Wilbur Av","Syracuse","Syracuse","8/1/2018","12:30 a.m.-7:45 a.m."
"Larceny","1000 block W  Genesee St","Syracuse","Syracuse","8/1/2018","1:04 p.m."
"Larceny","700 block Hickory St","Syracuse","Syracuse","8/1/2018","12:00 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/1/2018","1:41 p.m."
"Larceny","200 block Grant Blvd","Syracuse","Syracuse","8/1/2018","3:22 p.m."
"Larceny","200 block Carbon St","Syracuse","Syracuse","8/1/2018","4:20 p.m."
"Larceny","1300 block James St","Syracuse","Syracuse","8/1/2018","9:30 p.m."
"Larceny","3900 block S  Salina St","Syracuse","Syracuse","8/1/2018","10:15 a.m.-10:57 a.m."
"Larceny","400 block Hamilton St","Syracuse","Syracuse","8/1/2018","12:10 p.m.-8:10 a.m."
"Larceny","400 block Hamilton St","Syracuse","Syracuse","8/1/2018","10:55 p.m.-1:55 a.m."
"Larceny","500 block Erie Blvd W","Syracuse","Syracuse","8/1/2018","12:00 p.m.-9:00 a.m."
"Larceny","200 block N  State St","Syracuse","Syracuse","8/1/2018","7:05 a.m.-7:15 a.m."
"Robbery","1000 block Hiawatha Blvd E","Syracuse","Syracuse","8/1/2018","12:15 p.m."
"Robbery","1 block Destiny Usa Dr","Syracuse","Syracuse","8/1/2018","3:11 p.m."
"Robbery","700 block Erie Blvd W","Syracuse","Syracuse","8/1/2018","4:40 p.m.-4:44 p.m."
"Vehicle theft","400 block Hawley Av","Syracuse","Syracuse","8/1/2018","7:15 a.m.-12:30 p.m."
"Vehicle theft","100 block Sand St","Syracuse","Syracuse","8/1/2018","4:00 a.m.-11:00 a.m."
"Burglary","600 block W  Onondaga St","Syracuse","Syracuse","7/31/2018","3:00 a.m.-9:00 a.m."
"Burglary","700 block Grant Blvd","Syracuse","Syracuse","7/31/2018","5:31 p.m."
"Larceny","500 block Butternut St","Syracuse","Syracuse","7/31/2018","2:44 a.m."
"Larceny","100 block Hastings Pl","Syracuse","Syracuse","7/31/2018","3:08 a.m."
"Larceny","1400 block W  Genesee St","Syracuse","Syracuse","7/31/2018","10:00 a.m."
"Larceny","100 block Pond St","Syracuse","Syracuse","7/31/2018","12:20 p.m.-12:30 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/31/2018","2:46 p.m."
"Larceny","1200 block South Av","Syracuse","Syracuse","7/31/2018","7:22 p.m."
"Larceny","1700 block W  Onondaga St","Syracuse","Syracuse","7/31/2018","8:18 p.m."
"Larceny","200 block N  State St","Syracuse","Syracuse","7/31/2018","11:33 p.m."
"Larceny","100 block Winthrop Rd","Syracuse","Syracuse","7/31/2018","8:00 p.m."
"Larceny","200 block Coleridge Av","Syracuse","Syracuse","7/31/2018","2:00 p.m.-4:00 p.m."
"Larceny","100 block W  Newell St","Syracuse","Syracuse","7/31/2018","8:00 p.m."
"Larceny","1100 block Madison St","Syracuse","Syracuse","7/31/2018","4:00 p.m.-12:00 p.m."
"Vehicle theft","900 block Almond St","Syracuse","Syracuse","7/31/2018","12:55 a.m."
"Vehicle theft","1900 block S  Salina St","Syracuse","Syracuse","7/31/2018","10:30 a.m."
"Aggravated assault","500 block Stolp Av","Syracuse","Syracuse","7/30/2018","2:08 a.m."
"Aggravated assault","800 block Park St","Syracuse","Syracuse","7/30/2018","10:15 a.m.-10:25 a.m."
"Aggravated assault","200 block Apple St","Syracuse","Syracuse","7/30/2018","3:10 p.m."
"Aggravated assault","200 block Sackett St","Syracuse","Syracuse","7/30/2018","7:23 p.m."
"Aggravated assault","1200 block Almond St","Syracuse","Syracuse","7/30/2018","8:24 p.m."
"Burglary","400 block Pearl St","Syracuse","Syracuse","7/30/2018","3:00 p.m.-6:35 a.m."
"Burglary","700 block E  Division St","Syracuse","Syracuse","7/30/2018","1:00 a.m.-6:45 a.m."
"Burglary","300 block Peat St","Syracuse","Syracuse","7/30/2018","1:55 a.m.-1:57 a.m."
"Burglary","1800 block W  Genesee St","Syracuse","Syracuse","7/30/2018","7:45 a.m.-11:40 a.m."
"Burglary","200 block Hier Av","Syracuse","Syracuse","7/30/2018","1:13 p.m."
"Burglary","100 block Roney Ln","Syracuse","Syracuse","7/30/2018","7:00 a.m.-5:00 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/30/2018","1:31 p.m."
"Larceny","700 block Erie Blvd W","Syracuse","Syracuse","7/30/2018","2:21 p.m."
"Larceny","200 block Ross Pk","Syracuse","Syracuse","7/30/2018","4:55 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/30/2018","4:56 p.m."
"Larceny","100 block W  Florence Av","Syracuse","Syracuse","7/30/2018","6:30 p.m."
"Larceny","700 block First North St","Syracuse","Syracuse","7/30/2018","8:37 p.m."
"Larceny","100 block Malcolm St","Syracuse","Syracuse","7/30/2018","9:59 p.m."
"Larceny","200 block S  Geddes St","Syracuse","Syracuse","7/30/2018","11:11 a.m."
"Larceny","200 block W  Division St","Syracuse","Syracuse","7/30/2018","11:00 p.m.-7:30 a.m."
"Larceny","300 block Roosevelt Ave","Syracuse","Syracuse","7/30/2018","11:00 p.m.-10:00 a.m."
"Larceny","200 block W  Division St","Syracuse","Syracuse","7/30/2018","5:45 p.m.-7:00 p.m."
"Aggravated assault","500 block Pearl St","Syracuse","Syracuse","7/29/2018","2:29 a.m."
"Aggravated assault","1400 block W  Colvin St","Syracuse","Syracuse","7/29/2018","1:18 p.m."
"Burglary","200 block First North St","Syracuse","Syracuse","7/29/2018","7:18 a.m."
"Larceny","2500 block Erie Blvd E","Syracuse","Syracuse","7/29/2018","9:19 a.m."
"Larceny","2500 block Erie Blvd E","Syracuse","Syracuse","7/29/2018","12:26 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/29/2018","1:54 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/29/2018","5:11 p.m."
"Larceny","4700 block Onondaga Av","Syracuse","Syracuse","7/29/2018","6:39 p.m."
"Larceny","400 block Tennyson Ave","Syracuse","Syracuse","7/29/2018","8:55 p.m."
"Robbery","400 block Lillian Av","Syracuse","Syracuse","7/29/2018","2:24 a.m.-2:26 a.m."
"Vehicle theft","600 block W  Onondaga St","Syracuse","Syracuse","7/29/2018","3:00 a.m."
"Aggravated assault","1100 block S  Townsend St","Syracuse","Syracuse","7/28/2018","12:36 a.m."
"Aggravated assault","0 block Josephine St","Syracuse","Syracuse","7/28/2018","1:03 a.m."
"Aggravated assault","100 block Hixson Av","Syracuse","Syracuse","7/28/2018","7:39 a.m.-7:30 a.m."
"Aggravated assault","1500 block Erie Blvd E","Syracuse","Syracuse","7/28/2018","4:30 p.m.-4:49 p.m."
"Aggravated assault","0 block Unknown","Syracuse","Syracuse","7/28/2018","6:00 p.m.-7:00 p.m."
"Burglary","200 block W  Newell St","Syracuse","Syracuse","7/28/2018","7:00 p.m.-7:00 a.m."
"Burglary","300 block N  Crouse Av","Syracuse","Syracuse","7/28/2018","2:07 a.m.-2:10 a.m."
"Burglary","100 block Plum St","Syracuse","Syracuse","7/28/2018","1:37 p.m."
"Larceny","100 block W  Fayette St","Syracuse","Syracuse","7/28/2018","1:17 a.m."
"Larceny","500 block S  Salina St","Syracuse","Syracuse","7/28/2018","11:30 a.m.-11:40 a.m."
"Larceny","200 block E  Jefferson St","Syracuse","Syracuse","7/28/2018","12:46 p.m."
"Larceny","700 block First North St","Syracuse","Syracuse","7/28/2018","5:24 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/28/2018","6:05 p.m."
"Larceny","200 block Merriman Av","Syracuse","Syracuse","7/28/2018","9:30 p.m."
"Larceny","100 block Didama St","Syracuse","Syracuse","7/28/2018","5:00 p.m.-10:00 p.m."
"Larceny","700 block Irving Av","Syracuse","Syracuse","7/28/2018","8:00 a.m.-3:00 p.m."
"Larceny","100 block Conan St","Syracuse","Syracuse","7/28/2018","8:30 p.m.-10:20 a.m."
"Larceny","1400 block Euclid Av","Syracuse","Syracuse","7/28/2018","11:00 a.m."
"Vehicle theft","200 block Mclennan Av","Syracuse","Syracuse","7/28/2018","2:47 p.m."
"Vehicle theft","200 block Martin Luther King      W","Syracuse","Syracuse","7/28/2018","2:00 a.m.-11:00 a.m."
"Vehicle theft","200 block Wolf St","Syracuse","Syracuse","7/28/2018","10:30 p.m.-11:30 p.m."
"Aggravated assault","4900 block Broad Rd","Syracuse","Syracuse","7/27/2018","1:13 a.m."
"Aggravated assault","100 block Chaffee Av","Syracuse","Syracuse","7/27/2018","12:08 p.m."
"Aggravated assault","4600 block S  Salina St","Syracuse","Syracuse","7/27/2018","9:00 p.m.-9:54 p.m."
"Aggravated assault","100 block Titus Al","Syracuse","Syracuse","7/27/2018","11:20 p.m."
"Burglary","200 block Burdick Av","Syracuse","Syracuse","7/27/2018","5:36 a.m."
"Larceny","100 block Lynwood Av","Syracuse","Syracuse","7/27/2018","1:00 a.m.-7:00 a.m."
"Larceny","100 block Newbury Hollow Ln","Syracuse","Syracuse","7/27/2018","9:30 p.m.-8:00 a.m."
"Larceny","500 block Grant Blvd","Syracuse","Syracuse","7/27/2018","12:30 a.m.-8:41 a.m."
"Larceny","100 block Arnett Av","Syracuse","Syracuse","7/27/2018","8:00 p.m.-9:30 a.m."
"Larceny","0 block Harding Pl","Syracuse","Syracuse","7/27/2018","10:47 a.m."
"Larceny","200 block W  Jefferson St","Syracuse","Syracuse","7/27/2018","3:10 p.m."
"Larceny","300 block N  Beech St","Syracuse","Syracuse","7/27/2018","4:20 p.m."
"Larceny","900 block N  Mcbride St","Syracuse","Syracuse","7/27/2018","8:45 p.m.-8:50 p.m."
"Larceny","1000 block W  Fayette St","Syracuse","Syracuse","7/27/2018","10:05 a.m."
"Larceny","100 block Fordham Rd","Syracuse","Syracuse","7/27/2018","10:00 p.m.-11:00 a.m."
"Larceny","100 block Lafayette Rd","Syracuse","Syracuse","7/27/2018","1:31 p.m.-4:50 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/27/2018","8:00 p.m.-9:00 p.m."
"Robbery","800 block Tallman St","Syracuse","Syracuse","7/27/2018","6:30 p.m."
"Vehicle theft","1100 block Cumberland Av","Syracuse","Syracuse","7/27/2018","12:00 a.m.-6:00 a.m."
"Aggravated assault","600 block W  Newell St","Syracuse","Syracuse","7/26/2018","10:42 p.m."
"Aggravated assault","600 block S  Geddes St","Syracuse","Syracuse","7/26/2018","10:49 p.m."
"Burglary","300 block Green St","Syracuse","Syracuse","7/26/2018","8:43 a.m."
"Larceny","400 block Bellevue Av","Syracuse","Syracuse","7/26/2018","3:00 p.m."
"Larceny","100 block Swansea Dr","Syracuse","Syracuse","7/26/2018","11:10 a.m.-11:14 a.m."
"Larceny","700 block Milton Av","Syracuse","Syracuse","7/26/2018","12:00 a.m."
"Larceny","100 block W  Lynhurst Av","Syracuse","Syracuse","7/26/2018","9:57 a.m."
"Larceny","500 block S  Salina St","Syracuse","Syracuse","7/26/2018","5:00 a.m."
"Larceny","800 block E  Brighton Ave","Syracuse","Syracuse","7/26/2018","6:25 a.m."
"Larceny","100 block Lafayette Rd","Syracuse","Syracuse","7/26/2018","12:51 p.m.-7:00 p.m."
"Aggravated assault","400 block Westmoreland Av","Syracuse","Syracuse","7/25/2018","1:35 p.m.-1:41 p.m."
"Aggravated assault","100 block Fernwood Av","Syracuse","Syracuse","7/25/2018","9:08 p.m."
"Larceny","100 block W  Newell St","Syracuse","Syracuse","7/25/2018","8:30 p.m.-6:30 a.m."
"Larceny","300 block Spencer St","Syracuse","Syracuse","7/25/2018","7:12 a.m."
"Larceny","300 block Peat St","Syracuse","Syracuse","7/25/2018","9:11 a.m."
"Larceny","100 block Willumae Dr","Syracuse","Syracuse","7/25/2018","2:20 a.m."
"Larceny","1400 block S  State St","Syracuse","Syracuse","7/25/2018","5:00 p.m.-8:00 p.m."
"Robbery","900 block N  Townsend St","Syracuse","Syracuse","7/25/2018","1:42 p.m."
"Robbery","200 block Park St","Syracuse","Syracuse","7/25/2018","8:16 p.m."
"Aggravated assault","600 block Gifford St","Syracuse","Syracuse","7/24/2018","6:21 p.m.-6:15 p.m."
"Aggravated assault","800 block Tallman St","Syracuse","Syracuse","7/24/2018","9:06 p.m."
"Burglary","2900 block Erie Blvd E","Syracuse","Syracuse","7/24/2018","1:09 a.m."
"Burglary","100 block Chester St","Syracuse","Syracuse","7/24/2018","10:28 p.m."
"Larceny","2000 block E  Fayette St","Syracuse","Syracuse","7/24/2018","12:05 a.m."
"Larceny","200 block Whittier Av","Syracuse","Syracuse","7/24/2018","11:00 p.m.-5:00 a.m."
"Larceny","100 block Shotwell Pk","Syracuse","Syracuse","7/24/2018","5:00 p.m.-6:45 a.m."
"Larceny","300 block Highland Av","Syracuse","Syracuse","7/24/2018","8:00 p.m.-9:15 a.m."
"Larceny","700 block First North St","Syracuse","Syracuse","7/24/2018","1:48 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/24/2018","8:50 p.m."
"Larceny","800 block E  Brighton Av","Syracuse","Syracuse","7/24/2018","7:00 p.m.-10:00 p.m."
"Larceny","1000 block Ivy Ridge Rd","Syracuse","Syracuse","7/24/2018","7:00 p.m.-11:15 a.m."
"Larceny","100 block Malverne Dr","Syracuse","Syracuse","7/24/2018","11:35 p.m.-3:35 a.m."
"Robbery","200 block Walton St","Syracuse","Syracuse","7/24/2018","2:39 p.m."
"Robbery","1100 block W  Colvin St","Syracuse","Syracuse","7/24/2018","10:40 p.m."
"Vehicle theft","300 block Village Dr","Syracuse","Syracuse","7/24/2018","9:38 a.m."
"Vehicle theft","100 block Highridge Pl","Syracuse","Syracuse","7/24/2018","12:42 p.m."
"Vehicle theft","100 block Fobes Av","Syracuse","Syracuse","7/24/2018","7:41 p.m."
"Aggravated assault","200 block N  Salina St","Syracuse","Syracuse","7/23/2018","3:55 p.m."
"Aggravated assault","100 block Duane St","Syracuse","Syracuse","7/23/2018","3:50 p.m.-4:07 p.m."
"Aggravated assault","900 block Onondaga Av","Syracuse","Syracuse","7/23/2018","5:50 p.m."
"Aggravated assault","200 block Thurber St","Syracuse","Syracuse","7/23/2018","7:30 p.m."
"Aggravated assault","600 block Burnet Av","Syracuse","Syracuse","7/23/2018","10:16 p.m."
"Burglary","500 block Elm St","Syracuse","Syracuse","7/23/2018","4:24 a.m."
"Burglary","900 block James St","Syracuse","Syracuse","7/23/2018","8:38 p.m."
"Larceny","300 block Ballantyne Rd","Syracuse","Syracuse","7/23/2018","3:09 a.m."
"Larceny","800 block E  Brighton Av","Syracuse","Syracuse","7/23/2018","3:00 p.m.-5:30 a.m."
"Larceny","1000 block James St","Syracuse","Syracuse","7/23/2018","10:11 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/23/2018","11:15 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/23/2018","5:34 p.m."
"Larceny","700 block Wolf St","Syracuse","Syracuse","7/23/2018","5:15 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/23/2018","6:10 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/23/2018","7:20 p.m."
"Vehicle theft","200 block Fenway Dr","Syracuse","Syracuse","7/23/2018","9:00 p.m.-7:00 a.m."
"Vehicle theft","600 block James St","Syracuse","Syracuse","7/23/2018","4:00 p.m.-7:15 p.m."
"Vehicle theft","300 block Tompkins St","Syracuse","Syracuse","7/23/2018","10:04 p.m."
"Vehicle theft","900 block Bellevue Av","Syracuse","Syracuse","7/23/2018","10:27 p.m."
"Aggravated assault","300 block Court St","Syracuse","Syracuse","7/22/2018","12:30 a.m."
"Aggravated assault","400 block Schuyler St","Syracuse","Syracuse","7/22/2018","11:17 a.m."
"Aggravated assault","1000 block Montgomery St","Syracuse","Syracuse","7/22/2018","4:15 p.m."
"Aggravated assault","100 block W  Calthrop Av","Syracuse","Syracuse","7/22/2018","10:45 p.m.-10:52 p.m."
"Burglary","600 block W  Onondaga St","Syracuse","Syracuse","7/22/2018","10:30 p.m.-7:55 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","7/22/2018","1:59 p.m.-2:14 p.m."
"Larceny","200 block W  Corning Av","Syracuse","Syracuse","7/22/2018","2:15 p.m.-2:25 p.m."
"Robbery","300 block Otisco St","Syracuse","Syracuse","7/22/2018","12:20 p.m."
"Robbery","1400 block S  Salina St","Syracuse","Syracuse","7/22/2018","10:07 p.m."
"Aggravated assault","200 block W  Fayette St","Syracuse","Syracuse","7/21/2018","2:45 a.m."
"Aggravated assault","500 block Midland Av","Syracuse","Syracuse","7/21/2018","3:39 a.m."
